wallet,trade_count,total_volume_usd,distinct_tokens,active_days,maker_fraction,avg_trade_size,std_trade_size,max_trade_size,trades_per_day,hour_entropy,buy_fraction,avg_price,longshot_ratio,resolved_trade_count,win_rate,excess_return,total_pnl,trade_size_cv
0xd1d51797C9D038aF763bBc313C2aAcDc4eD08845,2275,7143857.38326,107,2,0.6725274725274726,3140.157091542857,14898.23760023173,96040.0,1137.5,0.8905733337236037,0.2123076923076923,0.7689970036802233,0.0144927536231884,2275,0.9834368530020704,0.0029022990527093,93140.59869900008,4.744424296592042
0xcDb1f1ef8213C06911E4Ba6a884176C5571e276c,33184,7138705.291720002,3096,151,0.5998372709739633,215.1249183859692,848.8709738249918,35487.12827,219.76158940397352,0.9788242677071892,0.5253134040501446,0.6549408512209193,0.0667163836622303,29238,0.8771526980482205,0.0073943503361075,90814.751813,3.945944431699812
0x3b76e86174D452aBB50cA9637C86185489E20bF6,52,7125737.470133801,0,2,0.0,137033.4128871885,254784.6702955894,1205127.95563,26.0,0.1482991296545148,1.0,0.8681667860271864,0.0,0,0.0,0.0,0.0,1.859288657616216
0x8C0b024C17831A0ddE038547B7e791ae6a0D7aA5,33609,6845951.050751992,1930,84,0.7866940402868279,203.69398228902944,840.8606899839141,35500.0,400.1071428571428,0.979649251081528,0.6021303817429855,0.3946872823853242,0.0911202253298413,33494,0.4857157003515374,0.3571529859785836,635648.6784860012,4.128058573624347
0x3D1Ecf16942939B3603C2539A406514A40b504D0,1186,6649351.999823001,32,25,0.2782462057335582,5606.536256174537,35396.10514973115,799028.04072,47.44,0.6820573843693254,0.4822934232715008,0.4775181179877131,0.0122377622377622,1186,0.9143356643356644,0.4604992521453983,1924574.3991019996,6.313364175742028
0x3450A5a6C9F7b35caA976D2D064b51dAB3Bd6793,8472,6507776.766148998,842,53,0.3492681775259679,768.1511763631962,2873.336844038986,133012.7865,159.8490566037736,0.853878658537936,0.3921152030217186,0.5177642526731318,0.038832028898254,8448,0.4267150196433968,-0.1574698825191097,-184604.40611000004,3.740587702596212
0x13414A77a4be48988851c73dFD824d0168E70853,15435,6436466.578563001,1490,71,0.6783284742468416,417.0046374190477,1603.9496604308904,59709.7035,217.3943661971831,0.9092272324303092,0.7044379656624554,0.4924308354452205,0.029982525521935,15260,0.5141579731743666,0.1364877118432547,-90508.20327199996,3.846359288371852
0x45b50F4649AC4ae89007401D6498d76dC6Df6777,87,6392731.847536576,0,2,0.0,73479.67640846639,185178.5267120556,1073199.359395,43.5,0.4038767495612387,1.0,0.7305923019607307,0.0,0,0.0,0.0,0.0,2.5201325830923116
0xd34D2111BBC4c579e3E4dbEc7bC550D369DacDB4,2694,6392021.818585003,584,21,0.6169265033407573,2372.6881286507064,48612.64418553769,2476728.98984,128.28571428571428,0.8511290870203864,0.6585003711952487,0.661091516237424,0.0,2694,0.9971815107102592,0.001550278713964,11701.284356000122,20.48842559564817
0x791E0A77A8f3Dcf51c807Fbe66dEFDEe506817dD,11609,6294552.345737999,296,174,0.7361529847532087,542.2131402995951,6674.799248079308,570894.5018,66.7183908045977,0.9576759886544604,0.6758549401326557,0.3604413276103524,0.3192709660973744,11603,0.2497450280469148,-0.3832011046961259,-736915.2154900002,12.31028677097572
